date,open,high,low,close,volume,ticker,source
2016-07-08,24.1225,24.2225,24.012501,24.17,115648400.0,AAPL,twelvedata
2016-07-11,24.1875,24.4125,24.1825,24.245,95179600.0,AAPL,twelvedata
2016-07-12,24.2925,24.425,24.28,24.355,96670000.0,AAPL,twelvedata
2016-07-13,24.3525,24.4175,24.21,24.2175,103568800.0,AAPL,twelvedata
2016-07-14,24.3475,24.7475,24.33,24.6975,155676000.0,AAPL,twelvedata
2016-07-15,24.73,24.825,24.625,24.695,120548000.0,AAPL,twelvedata
2016-07-18,24.675,25.032499,24.65,24.9575,145975600.0,AAPL,twelvedata
2016-07-19,24.89,25.0,24.835,24.9675,95119600.0,AAPL,twelvedata
2016-07-20,25.0,25.115,24.935,24.99,105104000.0,AAPL,twelvedata
2016-07-21,24.9575,25.25,24.7825,24.8575,130808000.0,AAPL,twelvedata
2016-07-22,24.815,24.825,24.5775,24.665,113254800.0,AAPL,twelvedata
2016-07-25,24.5625,24.71,24.23,24.335,161531600.0,AAPL,twelvedata
2016-07-26,24.205,24.4925,24.105,24.1675,224959200.0,AAPL,twelvedata
2016-07-27,26.067499,26.0875,25.6875,25.7375,369379200.0,AAPL,twelvedata
2016-07-28,25.7075,26.1125,25.705,26.084999,159479200.0,AAPL,twelvedata
2016-07-29,26.047501,26.1375,25.92,26.0525,110934800.0,AAPL,twelvedata
2016-08-01,26.1025,26.5375,26.1025,26.5125,152671600.0,AAPL,twelvedata
2016-08-02,26.5125,26.5175,26.0,26.12,135266400.0,AAPL,twelvedata
2016-08-03,26.2025,26.46,26.1925,26.4475,120810400.0,AAPL,twelvedata
2016-08-04,26.395,26.5,26.32,26.4675,109634800.0,AAPL,twelvedata
2016-08-05,26.5675,26.9125,26.545,26.87,162213600.0,AAPL,twelvedata
2016-08-08,26.88,27.092501,26.79,27.092501,112148800.0,AAPL,twelvedata
2016-08-09,27.057501,27.235,27.0025005,27.2025,105260800.0,AAPL,twelvedata
2016-08-10,27.1775,27.225,26.94,27.0,96034000.0,AAPL,twelvedata
2016-08-11,27.13,27.2325,26.9625,26.9825,109938000.0,AAPL,twelvedata
2016-08-12,26.945,27.11,26.945,27.045,74641600.0,AAPL,twelvedata
2016-08-15,27.035,27.385,27.02,27.37,103472800.0,AAPL,twelvedata
2016-08-16,27.4075,27.5575,27.3025,27.345,135177600.0,AAPL,twelvedata
2016-08-17,27.275,27.3425,27.084999,27.305,101424000.0,AAPL,twelvedata
2016-08-18,27.3075,27.4,27.255,27.27,87938800.0,AAPL,twelvedata
2016-08-19,27.1925,27.4225,27.09,27.34,101472400.0,AAPL,twelvedata
2016-08-22,27.215,27.275,26.9625,27.1275,103280800.0,AAPL,twelvedata
2016-08-23,27.1475,27.33,27.1325,27.2125,85030800.0,AAPL,twelvedata
2016-08-24,27.1425,27.1875,26.92,27.0074997,94700400.0,AAPL,twelvedata
2016-08-25,26.8475,26.97,26.67,26.8925,100344800.0,AAPL,twelvedata
2016-08-26,26.8525,26.9875,26.5775,26.735,111065200.0,AAPL,twelvedata
2016-08-29,26.655,26.86,26.5725,26.705,99881200.0,AAPL,twelvedata
2016-08-30,26.45,26.625,26.375,26.5,99455600.0,AAPL,twelvedata
2016-08-31,26.415,26.6425,26.41,26.525,118649600.0,AAPL,twelvedata
2016-09-01,26.535,26.7,26.405,26.6825,106806000.0,AAPL,twelvedata
2016-09-02,26.925,27.0,26.705,26.9325,107210000.0,AAPL,twelvedata
2016-09-06,26.975,27.075001,26.8775,26.925,107521600.0,AAPL,twelvedata
2016-09-07,26.9575,27.19,26.7675,27.09,169457200.0,AAPL,twelvedata
2016-09-08,26.8125,26.8175,26.31,26.38,212008000.0,AAPL,twelvedata
2016-09-09,26.16,26.43,25.7825,25.7825,186228000.0,AAPL,twelvedata
2016-09-12,25.6625,26.43,25.6325,26.36,181171200.0,AAPL,twelvedata
2016-09-13,26.8775,27.1975,26.81,26.9875,248704800.0,AAPL,twelvedata
2016-09-14,27.1825,28.2575,27.15,27.9425,443554800.0,AAPL,twelvedata
2016-09-15,28.465,28.9325,28.3725,28.8925,359934400.0,AAPL,twelvedata
2016-09-16,28.78,29.032499,28.51,28.73,319547600.0,AAPL,twelvedata
2016-09-19,28.7975,29.045,28.3125,28.395,188092000.0,AAPL,twelvedata
2016-09-20,28.2625,28.53,28.1275,28.3925,138057200.0,AAPL,twelvedata
2016-09-21,28.4625,28.4975,28.11,28.3875,144012800.0,AAPL,twelvedata
2016-09-22,28.5875,28.735,28.5,28.655,124296000.0,AAPL,twelvedata
2016-09-23,28.605,28.6975,27.8875,28.1775,209924800.0,AAPL,twelvedata
2016-09-26,27.91,28.3475,27.8875,28.22,119477600.0,AAPL,twelvedata
2016-09-27,28.25,28.295,28.084999,28.2725,98429600.0,AAPL,twelvedata
2016-09-28,28.4225,28.66,28.3575,28.4875,118564400.0,AAPL,twelvedata
2016-09-29,28.29,28.45,27.95,28.045,143548000.0,AAPL,twelvedata
2016-09-30,28.115,28.3425,27.95,28.2625,145516400.0,AAPL,twelvedata
2016-10-03,28.1775,28.2625,28.07,28.13,86807200.0,AAPL,twelvedata
2016-10-04,28.265,28.5775,28.1575,28.25,118947200.0,AAPL,twelvedata
2016-10-05,28.35,28.415,28.1725,28.2625,85812400.0,AAPL,twelvedata
2016-10-06,28.425,28.585,28.2825,28.4725,115117200.0,AAPL,twelvedata
2016-10-07,28.5775,28.64,28.3775,28.515,97433600.0,AAPL,twelvedata
2016-10-10,28.755,29.1875,28.68,29.012501,144944000.0,AAPL,twelvedata
2016-10-11,29.425,29.6725,29.049999,29.075001,256164000.0,AAPL,twelvedata
2016-10-12,29.3375,29.495,29.1875,29.335,150347200.0,AAPL,twelvedata
2016-10-13,29.1975,29.36,28.93,29.245,140769600.0,AAPL,twelvedata
2016-10-14,29.47,29.5425,29.2825,29.4075,142608800.0,AAPL,twelvedata
2016-10-17,29.3325,29.46,29.195,29.3875,94499600.0,AAPL,twelvedata
2016-10-18,29.545,29.5525,29.3625,29.3675,98214000.0,AAPL,twelvedata
2016-10-19,29.3125,29.44,28.45,29.28,80138400.0,AAPL,twelvedata
2016-10-20,29.215,29.345,29.0825,29.265,96503200.0,AAPL,twelvedata
2016-10-21,29.2025,29.2275,29.07,29.15,92770800.0,AAPL,twelvedata
2016-10-24,29.275,29.435,29.25,29.4125,94154800.0,AAPL,twelvedata
2016-10-25,29.4875,29.59,29.3275,29.5625,192516000.0,AAPL,twelvedata
2016-10-26,28.5775,28.925,28.3275,28.8975,264536800.0,AAPL,twelvedata
2016-10-27,28.8475,28.965,28.525,28.62,138248000.0,AAPL,twelvedata
2016-10-28,28.4675,28.8025,28.3625,28.43,151446800.0,AAPL,twelvedata
2016-10-31,28.4125,28.5575,28.3,28.385,105677600.0,AAPL,twelvedata
2016-11-01,28.365,28.4425,27.6325,27.8725,175303200.0,AAPL,twelvedata
2016-11-02,27.85,28.0875,27.8075,27.8975,113326800.0,AAPL,twelvedata
2016-11-03,27.745,27.865,27.3875,27.4575,107730400.0,AAPL,twelvedata
2016-11-04,27.1325,27.5625,27.0275,27.21,123348000.0,AAPL,twelvedata
2016-11-07,27.52,27.6275,27.365,27.6025,130240000.0,AAPL,twelvedata
2016-11-08,27.5775,27.93,27.425,27.765,97016800.0,AAPL,twelvedata
2016-11-09,27.47,27.83,27.012501,27.72,236705600.0,AAPL,twelvedata
2016-11-10,27.7725,27.7725,26.4575,26.9475,228538000.0,AAPL,twelvedata
2016-11-11,26.78,27.2175,26.6375,27.1075,136575600.0,AAPL,twelvedata
2016-11-14,26.9275,26.9525,26.02,26.4275,204702000.0,AAPL,twelvedata
2016-11-15,26.6425,26.92,26.54,26.7775,129058000.0,AAPL,twelvedata
2016-11-16,26.675,27.5575,26.65,27.4975,235362000.0,AAPL,twelvedata
2016-11-17,27.4525,27.5875,27.2075,27.4875,110528000.0,AAPL,twelvedata
2016-11-18,27.43,27.635,27.415,27.515,113715600.0,AAPL,twelvedata
2016-11-21,27.53,27.9975,27.5025,27.9325,117058400.0,AAPL,twelvedata
2016-11-22,27.9875,28.105,27.85,27.95,103862000.0,AAPL,twelvedata
2016-11-23,27.84,27.8775,27.5825,27.8075,109705600.0,AAPL,twelvedata
2016-11-25,27.7825,27.9675,27.7375,27.9475,45903600.0,AAPL,twelvedata
2016-11-28,27.8575,28.1175,27.8475,27.8925,108776000.0,AAPL,twelvedata
2016-11-29,27.695,28.0074997,27.5175,27.865,114115200.0,AAPL,twelvedata
2016-11-30,27.9,28.049999,27.5675,27.63,144649200.0,AAPL,twelvedata
2016-12-01,27.5925,27.735,27.2575,27.3725,148347600.0,AAPL,twelvedata
2016-12-02,27.2925,27.5225,27.2125,27.475,106112000.0,AAPL,twelvedata
2016-12-05,27.5,27.5075,27.0625,27.2775,137298000.0,AAPL,twelvedata
2016-12-06,27.375,27.59,27.2975,27.4875,104782000.0,AAPL,twelvedata
2016-12-07,27.315,27.7975,27.29,27.7575,119994800.0,AAPL,twelvedata
2016-12-08,27.715,28.1075,27.65,28.030001,108273200.0,AAPL,twelvedata
2016-12-09,28.077499,28.675,28.077499,28.4875,137610400.0,AAPL,twelvedata
2016-12-12,28.3225,28.75,28.1225,28.325,105497600.0,AAPL,twelvedata
2016-12-13,28.46,28.98,28.4375,28.7975,174935200.0,AAPL,twelvedata
2016-12-14,28.76,29.049999,28.745,28.7975,136127200.0,AAPL,twelvedata
2016-12-15,28.845,29.1825,28.8075,28.955,186098000.0,AAPL,twelvedata
2016-12-16,29.1175,29.125,28.9125,28.9925,177404400.0,AAPL,twelvedata
2016-12-19,28.95,29.345,28.9375,29.16,111117600.0,AAPL,twelvedata
2016-12-20,29.185,29.375,29.17,29.2375,85700000.0,AAPL,twelvedata
2016-12-21,29.2,29.35,29.195,29.265,95132800.0,AAPL,twelvedata
2016-12-22,29.0875,29.1275,28.91,29.0725,104343600.0,AAPL,twelvedata
2016-12-23,28.8975,29.13,28.8975,29.13,56998000.0,AAPL,twelvedata
2016-12-27,29.13,29.45,29.1225,29.315,73187600.0,AAPL,twelvedata
2016-12-28,29.38,29.505,29.049999,29.19,83623600.0,AAPL,twelvedata
2016-12-29,29.1125,29.2775,29.1,29.1825,60158000.0,AAPL,twelvedata
2016-12-30,29.1625,29.3,28.8575,28.955,122345200.0,AAPL,twelvedata
2017-01-03,28.95,29.0825,28.69,29.0375,115127600.0,AAPL,twelvedata
2017-01-04,28.9625,29.1275,28.9375,29.0049992,84472400.0,AAPL,twelvedata
2017-01-05,28.98,29.215,28.9525,29.1525,88774400.0,AAPL,twelvedata
2017-01-06,29.195,29.54,29.1175,29.4775,127007600.0,AAPL,twelvedata
2017-01-09,29.4875,29.8575,29.485,29.7475,134247600.0,AAPL,twelvedata
2017-01-10,29.6925,29.845,29.575,29.7775,97848400.0,AAPL,twelvedata
2017-01-11,29.685,29.9825,29.65,29.9375,110354400.0,AAPL,twelvedata
2017-01-12,29.725,29.825,29.5525,29.8125,108344800.0,AAPL,twelvedata
2017-01-13,29.7775,29.905,29.7025,29.76,104447600.0,AAPL,twelvedata
2017-01-17,29.585,30.059999,29.555,30.0,137759200.0,AAPL,twelvedata
2017-01-18,30.0,30.125,29.9275,29.9975,94852000.0,AAPL,twelvedata
2017-01-19,29.85,30.022499,29.8425,29.945,102389200.0,AAPL,twelvedata
2017-01-20,30.1125,30.1125,29.9325,30.0,130391600.0,AAPL,twelvedata
2017-01-23,30.0,30.2025,29.9425,30.02,88200800.0,AAPL,twelvedata
2017-01-24,29.8875,30.025,29.875,29.9925,92844000.0,AAPL,twelvedata
2017-01-25,30.105,30.525,30.07,30.47,129510400.0,AAPL,twelvedata
2017-01-26,30.4175,30.61,30.4,30.485,105350400.0,AAPL,twelvedata
2017-01-27,30.535,30.5875,30.4,30.4875,82251600.0,AAPL,twelvedata
2017-01-30,30.2325,30.4075,30.165,30.4075,121510000.0,AAPL,twelvedata
2017-01-31,30.2875,30.3475,30.155,30.3375,196804000.0,AAPL,twelvedata
2017-02-01,31.7575,32.6225,31.7525,32.1875,447940000.0,AAPL,twelvedata
2017-02-02,31.995,32.3475,31.945,32.1325,134841600.0,AAPL,twelvedata
2017-02-03,32.077499,32.2975,32.040001,32.27,98029200.0,AAPL,twelvedata
2017-02-06,32.2825,32.625,32.225,32.5725,107383600.0,AAPL,twelvedata
2017-02-07,32.635,33.022499,32.6125,32.8825,152735200.0,AAPL,twelvedata
2017-02-08,32.8375,33.055,32.805,33.0099983,92016400.0,AAPL,twelvedata
2017-02-09,32.9125,33.1125,32.78,33.105,113399600.0,AAPL,twelvedata
2017-02-10,33.115,33.235,33.012501,33.029999,80262000.0,AAPL,twelvedata
2017-02-13,33.27,33.455,33.1875,33.3225,92141600.0,AAPL,twelvedata
2017-02-14,33.3675,33.7725,33.3125,33.755,132904800.0,AAPL,twelvedata
2017-02-15,33.88,34.067501,33.655,33.8775,142492400.0,AAPL,twelvedata
2017-02-16,33.9175,33.975,33.71,33.8375,90338400.0,AAPL,twelvedata
2017-02-17,33.775,33.9575,33.775,33.93,88792800.0,AAPL,twelvedata
2017-02-21,34.057499,34.1875,33.995,34.175,98028800.0,AAPL,twelvedata
2017-02-22,34.1075,34.28,34.0275,34.2775,83347600.0,AAPL,twelvedata
2017-02-23,34.345,34.37,34.075001,34.1325,83152800.0,AAPL,twelvedata
2017-02-24,33.9775,34.165,33.82,34.165,87106400.0,AAPL,twelvedata
2017-02-27,34.285,34.36,34.07,34.2325,81029600.0,AAPL,twelvedata
2017-02-28,34.27,34.36,34.175,34.2475,93931600.0,AAPL,twelvedata
2017-03-01,34.4725,35.037498,34.4,34.9475,145658400.0,AAPL,twelvedata
2017-03-02,35.0,35.07,34.69,34.74,104844000.0,AAPL,twelvedata
2017-03-03,34.695,34.9575,34.6475,34.945,84432400.0,AAPL,twelvedata
2017-03-06,34.8425,34.9425,34.65,34.835,87000000.0,AAPL,twelvedata
2017-03-07,34.765,34.995,34.6975,34.88,69785200.0,AAPL,twelvedata
2017-03-08,34.7375,34.95,34.705,34.75,74828800.0,AAPL,twelvedata
2017-03-09,34.685,34.6975,34.2625,34.67,88623600.0,AAPL,twelvedata
2017-03-10,34.8125,34.84,34.66,34.785,78451200.0,AAPL,twelvedata
2017-03-13,34.7125,34.8575,34.705,34.8,69686800.0,AAPL,twelvedata
2017-03-14,34.825,34.9125,34.71,34.7475,61236400.0,AAPL,twelvedata
2017-03-15,34.8525,35.1875,34.7575,35.115,102767200.0,AAPL,twelvedata
2017-03-16,35.18,35.255,35.064999,35.1725,76928000.0,AAPL,twelvedata
2017-03-17,35.25,35.25,34.9725,34.9975,175540000.0,AAPL,twelvedata
2017-03-20,35.099998,35.375,35.057499,35.365,86168000.0,AAPL,twelvedata
2017-03-21,35.5275,35.7,34.9325,34.96,158119600.0,AAPL,twelvedata
2017-03-22,34.9625,35.4,34.94,35.355,103440800.0,AAPL,twelvedata
2017-03-23,35.315,35.395,35.1525,35.23,81385200.0,AAPL,twelvedata
2017-03-24,35.375,35.435,35.087502,35.16,89582400.0,AAPL,twelvedata
2017-03-27,34.8475,35.305,34.655,35.22,94300400.0,AAPL,twelvedata
2017-03-28,35.2275,36.0099983,35.155,35.95,133499200.0,AAPL,twelvedata
2017-03-29,35.92,36.1225,35.7975,36.029999,116760000.0,AAPL,twelvedata
2017-03-30,36.047501,36.125,35.875,35.9825,84829200.0,AAPL,twelvedata
2017-03-31,35.93,36.067501,35.7525,35.915,78646800.0,AAPL,twelvedata
2017-04-03,35.9275,36.029999,35.7625,35.925,79942800.0,AAPL,twelvedata
2017-04-04,35.8125,36.2225,35.7925,36.1925,79565600.0,AAPL,twelvedata
2017-04-05,36.055,36.365,35.9525,36.0050011,110871600.0,AAPL,twelvedata
2017-04-06,36.072498,36.13,35.8625,35.915,84596000.0,AAPL,twelvedata
2017-04-07,35.9325,36.044998,35.8175,35.835,66688800.0,AAPL,twelvedata
2017-04-10,35.9,35.97,35.725,35.7925,75733600.0,AAPL,twelvedata
2017-04-11,35.735,35.8375,35.014999,35.4075,121517600.0,AAPL,twelvedata
2017-04-12,35.4,35.5375,35.2525,35.45,81400000.0,AAPL,twelvedata
2017-04-13,35.4775,35.595,35.2625,35.2625,71291600.0,AAPL,twelvedata
2017-04-17,35.37,35.47,35.2175,35.4575,66328400.0,AAPL,twelvedata
2017-04-18,35.3525,35.51,35.2775,35.3,58790000.0,AAPL,twelvedata
2017-04-19,35.47,35.5,35.1125,35.17,69313600.0,AAPL,twelvedata
2017-04-20,35.305,35.73,35.29,35.61,93278400.0,AAPL,twelvedata
2017-04-21,35.61,35.67,35.4625,35.5675,69283600.0,AAPL,twelvedata
2017-04-24,35.875,35.9875,35.795,35.91,68537200.0,AAPL,twelvedata
2017-04-25,35.9775,36.225,35.9675,36.1325,75486000.0,AAPL,twelvedata
2017-04-26,36.1175,36.15,35.845,35.92,80164800.0,AAPL,twelvedata
2017-04-27,35.98,36.040001,35.8275,35.9475,56985200.0,AAPL,twelvedata
2017-04-28,36.022499,36.075001,35.8175,35.9125,83441600.0,AAPL,twelvedata
2017-05-01,36.275,36.8,36.24,36.645,134411600.0,AAPL,twelvedata
2017-05-02,36.885,37.022499,36.71,36.8775,181408800.0,AAPL,twelvedata
2017-05-03,36.3975,36.8725,36.067501,36.765,182788000.0,AAPL,twelvedata
2017-05-04,36.63,36.785,36.4525,36.6325,93487600.0,AAPL,twelvedata
2017-05-05,36.69,37.245,36.69,37.24,109310800.0,AAPL,twelvedata
2017-05-08,37.2575,38.425,37.2575,38.2525,195009600.0,AAPL,twelvedata
2017-05-09,38.4675,38.72,38.3625,38.4975,156521600.0,AAPL,twelvedata
2017-05-10,38.4075,38.485,38.0275,38.315,103222800.0,AAPL,twelvedata
2017-05-11,38.1125,38.5175,38.077499,38.4875,109020400.0,AAPL,twelvedata
2017-05-12,38.675,39.105,38.6675,39.025002,130108000.0,AAPL,twelvedata
2017-05-15,39.0024986,39.1625,38.7625,38.925,104038800.0,AAPL,twelvedata
2017-05-16,38.985,39.014999,38.68,38.8675,80194000.0,AAPL,twelvedata
2017-05-17,38.4,38.6425,37.4275,37.5625,203070800.0,AAPL,twelvedata
2017-05-18,37.8175,38.335,37.7825,38.135,134272800.0,AAPL,twelvedata
2017-05-19,38.345,38.495,38.1575,38.265,107843200.0,AAPL,twelvedata
2017-05-22,38.5,38.645,38.2275,38.4975,91865600.0,AAPL,twelvedata
2017-05-23,38.725,38.725,38.3275,38.45,79675600.0,AAPL,twelvedata
2017-05-24,38.46,38.5425,38.1675,38.335,76712000.0,AAPL,twelvedata
2017-05-25,38.4325,38.5875,38.2575,38.4675,76942400.0,AAPL,twelvedata
2017-05-26,38.5,38.56,38.3275,38.4025,87710400.0,AAPL,twelvedata
2017-05-30,38.355,38.6075,38.3325,38.4175,80507600.0,AAPL,twelvedata
2017-05-31,38.4925,38.5425,38.095001,38.19,97804800.0,AAPL,twelvedata
2017-06-01,38.2925,38.3325,38.055,38.295,65616400.0,AAPL,twelvedata
2017-06-02,38.395,38.8625,38.2225,38.8625,111082800.0,AAPL,twelvedata
2017-06-05,38.585,38.6125,38.365,38.4825,101326800.0,AAPL,twelvedata
2017-06-06,38.475,38.9525,38.445,38.6125,106499600.0,AAPL,twelvedata
2017-06-07,38.755,38.995,38.62,38.8425,84278400.0,AAPL,twelvedata
2017-06-08,38.8125,38.885,38.6,38.7475,85003200.0,AAPL,twelvedata
2017-06-09,38.7975,38.7975,36.505,37.245,259530800.0,AAPL,twelvedata
2017-06-12,36.435,36.5225,35.6275,36.355,289229200.0,AAPL,twelvedata
2017-06-13,36.79,36.8625,36.2875,36.6475,136661600.0,AAPL,twelvedata
2017-06-14,36.875,36.875,35.96,36.29,126124800.0,AAPL,twelvedata
2017-06-15,35.83,36.12,35.5525,36.072498,128661600.0,AAPL,twelvedata
2017-06-16,35.945,36.125,35.55,35.5675,201444400.0,AAPL,twelvedata
2017-06-19,35.915,36.685,35.915,36.585,130165600.0,AAPL,twelvedata
2017-06-20,36.7175,36.7175,36.235,36.2525,99600400.0,AAPL,twelvedata
2017-06-21,36.38,36.5175,36.1525,36.4675,85063200.0,AAPL,twelvedata
2017-06-22,36.4425,36.675,36.28,36.4075,76425200.0,AAPL,twelvedata
2017-06-23,36.2825,36.79,36.2775,36.57,141757600.0,AAPL,twelvedata
2017-06-26,36.7925,37.07,36.345,36.455,102769600.0,AAPL,twelvedata
2017-06-27,36.2525,36.54,35.905,35.9325,99047600.0,AAPL,twelvedata
2017-06-28,36.1225,36.5275,35.79,36.4575,88329600.0,AAPL,twelvedata
2017-06-29,36.1775,36.2825,35.57,35.92,125997600.0,AAPL,twelvedata
2017-06-30,36.1125,36.24,35.945,36.0050011,92096400.0,AAPL,twelvedata
2017-07-03,36.22,36.325,35.775,35.875,57111200.0,AAPL,twelvedata
2017-07-05,35.9225,36.1975,35.68,36.022499,86278400.0,AAPL,twelvedata
2017-07-06,35.755,35.875,35.6025,35.6825,96515200.0,AAPL,twelvedata
2017-07-07,35.725,36.1875,35.725,36.044998,76806800.0,AAPL,twelvedata
2017-07-10,36.0275,36.4875,35.8425,36.265,84362400.0,AAPL,twelvedata
2017-07-11,36.1825,36.4625,36.095001,36.3825,79127200.0,AAPL,twelvedata
2017-07-12,36.4675,36.545,36.205,36.435,99538000.0,AAPL,twelvedata
2017-07-13,36.375,37.1225,36.36,36.9425,100797600.0,AAPL,twelvedata
2017-07-14,36.9925,37.3325,36.8325,37.26,80528400.0,AAPL,twelvedata
2017-07-17,37.205,37.725,37.1425,37.39,95174000.0,AAPL,twelvedata
2017-07-18,37.3,37.5325,37.1675,37.52,71475200.0,AAPL,twelvedata
2017-07-19,37.62,37.855,37.4875,37.755,83692000.0,AAPL,twelvedata
2017-07-20,37.875,37.935,37.5475,37.585,68974800.0,AAPL,twelvedata
2017-07-21,37.4975,37.61,37.22,37.5675,105010400.0,AAPL,twelvedata
2017-07-24,37.645,38.11,37.475,38.022499,85972800.0,AAPL,twelvedata
2017-07-25,37.95,38.46,37.95,38.185,75415600.0,AAPL,twelvedata
2017-07-26,38.3375,38.4825,38.265,38.365,63124000.0,AAPL,twelvedata
2017-07-27,38.4375,38.4975,36.825,37.64,129905200.0,AAPL,twelvedata
2017-07-28,37.4725,37.5575,37.2975,37.375,68854800.0,AAPL,twelvedata
2017-07-31,37.475,37.5825,37.032501,37.1825,79383600.0,AAPL,twelvedata
2017-08-01,37.275,37.555,37.1025,37.5125,141474400.0,AAPL,twelvedata
2017-08-02,39.82,39.9375,39.040001,39.285,279747200.0,AAPL,twelvedata
2017-08-03,39.2625,39.3025,38.755,38.8925,108389200.0,AAPL,twelvedata
2017-08-04,39.017502,39.35,38.9225,39.0975,82239600.0,AAPL,twelvedata
2017-08-07,39.265,39.73,39.1675,39.7025,87481200.0,AAPL,twelvedata
2017-08-08,39.65,40.4575,39.5675,40.02,144823600.0,AAPL,twelvedata
2017-08-09,39.815,40.3175,39.7775,40.265,104526000.0,AAPL,twelvedata
2017-08-10,39.975,40.0,38.6575,38.83,163217200.0,AAPL,twelvedata
2017-08-11,39.15,39.6425,39.017502,39.37,105028400.0,AAPL,twelvedata
2017-08-14,39.83,40.052502,39.6875,39.9625,88490800.0,AAPL,twelvedata
2017-08-15,40.165,40.55,40.035,40.4,117862000.0,AAPL,twelvedata
2017-08-16,40.485,40.6275,40.037498,40.2375,110686400.0,AAPL,twelvedata
2017-08-17,40.13,40.1775,39.46,39.465,111762400.0,AAPL,twelvedata
2017-08-18,39.465,39.875,39.18,39.375,109712400.0,AAPL,twelvedata
2017-08-21,39.375,39.4725,38.7775,39.3025,105474000.0,AAPL,twelvedata
2017-08-22,39.5575,40.0,39.505,39.945,86418400.0,AAPL,twelvedata
2017-08-23,39.7675,40.1175,39.72,39.995,77596400.0,AAPL,twelvedata
2017-08-24,40.1075,40.185,39.6375,39.8175,79275600.0,AAPL,twelvedata
2017-08-25,39.9125,40.14,39.8175,39.965,101920400.0,AAPL,twelvedata
2017-08-28,40.035,40.5,39.9825,40.3675,103864000.0,AAPL,twelvedata
2017-08-29,40.025002,40.78,40.0,40.7275,118067600.0,AAPL,twelvedata
2017-08-30,40.95,40.9725,40.6525,40.8375,109078400.0,AAPL,twelvedata
2017-08-31,40.91,41.13,40.87,41.0,107140400.0,AAPL,twelvedata
2017-09-01,41.2,41.235,40.9075,41.012501,66364400.0,AAPL,twelvedata
2017-09-05,40.9375,41.0625,40.14,40.52,117874000.0,AAPL,twelvedata
2017-09-06,40.6775,40.7475,40.13,40.4775,86606800.0,AAPL,twelvedata
2017-09-07,40.5225,40.56,40.09,40.315,87714000.0,AAPL,twelvedata
2017-09-08,40.215,40.2875,39.6325,39.6575,114446000.0,AAPL,twelvedata
2017-09-11,40.125,40.5125,39.9725,40.375,126323200.0,AAPL,twelvedata
2017-09-12,40.6525,40.99,39.6925,40.215,286856000.0,AAPL,twelvedata
2017-09-13,39.9675,39.99,39.4775,39.9125,179629600.0,AAPL,twelvedata
2017-09-14,39.7475,39.85,39.5225,39.57,95042800.0,AAPL,twelvedata
2017-09-15,39.6175,40.2425,39.5,39.97,196458400.0,AAPL,twelvedata
2017-09-18,40.0275,40.125,39.5,39.6675,113077600.0,AAPL,twelvedata
2017-09-19,39.8775,39.9425,39.61,39.6825,83242400.0,AAPL,twelvedata
2017-09-20,39.475,39.565,38.4575,39.017502,211805600.0,AAPL,twelvedata
2017-09-21,38.95,38.95,38.1875,38.3475,150046800.0,AAPL,twelvedata
2017-09-22,37.885,38.067501,37.64,37.9725,186581600.0,AAPL,twelvedata
2017-09-25,37.4975,37.9575,37.29,37.6375,177549200.0,AAPL,twelvedata
2017-09-26,37.945,38.48,37.9225,38.285,146640000.0,AAPL,twelvedata
2017-09-27,38.45,38.68,38.385,38.5575,102016800.0,AAPL,twelvedata
2017-09-28,38.4725,38.57,38.175,38.32,88022000.0,AAPL,twelvedata
2017-09-29,38.3025,38.5325,38.0,38.53,105199200.0,AAPL,twelvedata
2017-10-02,38.565,38.6125,38.18,38.4525,74795200.0,AAPL,twelvedata
2017-10-03,38.5025,38.7725,38.4775,38.62,64921200.0,AAPL,twelvedata
2017-10-04,38.4075,38.465,38.115,38.37,80655200.0,AAPL,twelvedata
2017-10-05,38.545,38.86,38.5125,38.8475,85135200.0,AAPL,twelvedata
2017-10-06,38.7425,38.8725,38.64,38.825,69630400.0,AAPL,twelvedata
2017-10-09,38.9525,39.1825,38.8725,38.96,65051600.0,AAPL,twelvedata
2017-10-10,39.014999,39.5,38.775,38.975,62468000.0,AAPL,twelvedata
2017-10-11,38.9925,39.245,38.9375,39.1375,67622400.0,AAPL,twelvedata
2017-10-12,39.087502,39.3425,38.9325,39.0,64500400.0,AAPL,twelvedata
2017-10-13,39.1825,39.32,39.1025,39.2475,65576800.0,AAPL,twelvedata
2017-10-16,39.475,40.0,39.4125,39.97,96486000.0,AAPL,twelvedata
2017-10-17,39.945,40.2175,39.8075,40.1175,75989200.0,AAPL,twelvedata
2017-10-18,40.105,40.1775,39.9,39.94,65496800.0,AAPL,twelvedata
2017-10-19,39.1875,39.27,38.755,38.995,170336800.0,AAPL,twelvedata
2017-10-20,39.1525,39.4375,38.99,39.0625,95896400.0,AAPL,twelvedata
2017-10-23,39.2225,39.4225,38.875,39.0425,87937200.0,AAPL,twelvedata
2017-10-24,39.072498,39.355,39.049999,39.275,71028800.0,AAPL,twelvedata
2017-10-25,39.2275,39.3875,38.8175,39.1025,84828400.0,AAPL,twelvedata
2017-10-26,39.3075,39.4575,39.195,39.3525,68002000.0,AAPL,twelvedata
2017-10-27,39.8225,40.9,39.675,40.7625,177816800.0,AAPL,twelvedata
2017-10-30,40.9725,42.017502,40.93,41.68,178803200.0,AAPL,twelvedata
